#ID	Group	Solicit	Course	Entity	Day	Hour	Bld	Type	Room	Vacanc	Matric	Priori	Special
6782 489 1618 120 41 5 5 17 1 239 40 17 1 1 
6783 68 1619 88 31 2 2 17 1 241 6 3 1 1 
6784 68 1619 88 31 2 3 17 1 241 6 3 1 1 
6785 68 1619 88 31 2 4 17 1 241 6 3 1 1 
6786 68 1619 88 31 2 5 17 1 241 6 3 1 1 
6787 68 1619 88 31 2 1 17 1 236 6 3 1 1 
6788 68 1619 88 31 3 2 17 1 245 6 3 1 1 
6789 68 1619 88 31 3 3 17 1 247 6 3 1 1 
6790 68 1619 88 31 3 4 17 1 246 6 3 1 1 
6791 68 1619 88 31 3 5 17 1 247 6 3 1 1 
6792 68 1619 88 31 3 1 17 1 237 6 3 1 1 
6793 68 1619 88 31 5 2 17 1 254 6 3 1 1 
6794 68 1619 88 31 5 3 17 1 255 6 3 1 1 
6795 68 1619 88 31 5 4 17 1 255 6 3 1 1 
6796 68 1619 88 31 5 5 17 1 254 6 3 1 1 
6797 68 1619 88 31 5 5 17 1 255 6 3 1 1 
6798 68 1619 88 31 5 8 17 1 235 6 3 1 1 
6799 68 1619 88 31 5 9 17 1 237 6 3 1 1 
6800 68 1619 88 31 5 10 17 1 236 6 3 1 1 
6801 68 1619 88 31 5 1 17 1 262 6 3 1 1 
6810 282 1622 179 18 4 2 4 1 111 48 69 2 1 
6811 282 1622 179 18 4 3 4 1 111 48 69 2 1 
6812 282 1622 179 18 4 4 4 1 111 48 69 2 1 
6813 282 1622 179 18 4 5 4 1 111 48 69 2 1 
6814 84 1623 156 32 2 2 5 1 87 60 70 1 1 
6815 84 1623 156 32 2 3 5 1 64 60 70 1 1 
6816 84 1623 156 32 6 3 5 1 87 60 70 1 1 
6817 84 1623 156 32 6 4 5 1 64 60 70 1 1 
6818 84 1623 156 32 6 5 5 1 87 60 70 1 1 
6819 132 1624 157 32 6 4 1 1 7 20 24 2 1 
6820 132 1624 157 32 6 5 1 1 7 20 24 2 1 
6821 206 1625 41 13 5 4 2 1 45 48 29 1 1 
6822 206 1625 41 13 5 5 2 1 45 48 29 1 1 
6830 111 1628 79 40 6 14 15 2 -1 47 54 1 1 
6831 111 1628 79 40 6 15 15 2 -1 47 54 1 1 
6832 111 1628 79 40 6 16 2 1 50 47 54 1 1 
6833 111 1628 79 40 6 17 2 1 50 47 54 1 1 
6834 98 1629 161 16 2 2 5 1 85 40 28 1 1 
6835 98 1629 161 16 2 3 5 1 86 40 28 1 1 
6836 98 1629 161 16 3 8 5 1 61 40 28 1 1 
6837 98 1629 161 16 3 9 5 1 61 40 28 1 1 
6838 98 1629 161 16 3 10 5 1 61 40 28 1 1 
6839 84 1630 156 32 2 8 1 1 27 30 35 1 1 
6840 84 1630 156 32 2 9 1 1 17 30 35 1 1 
6841 84 1630 156 32 3 8 1 1 21 30 35 1 1 
6842 84 1630 156 32 3 9 1 1 20 30 35 1 1 
6843 367 1631 166 8 6 4 2 1 47 40 72 1 1 
6844 367 1631 166 8 6 5 2 1 47 40 72 1 1 
6845 145 1632 133 34 2 10 1 1 8 45 46 1 1 
6846 145 1632 133 34 2 11 1 1 8 45 46 1 1 
6847 199 1633 104 31 2 7 17 1 252 20 27 3 1 
6848 199 1633 104 31 2 9 17 1 252 20 27 3 1 
6849 199 1633 104 31 2 10 17 1 252 20 27 3 1 
6850 199 1633 104 31 2 11 17 1 252 20 27 3 1 
6851 384 1634 156 32 6 8 5 1 91 30 3 3 1 
6852 384 1634 156 32 6 9 5 1 91 30 3 3 1 
6853 384 1634 156 32 6 10 5 1 91 30 3 3 1 
6854 263 1635 77 38 2 4 4 1 -1 25 18 1 1 
6855 263 1635 77 38 2 5 4 1 -1 25 18 1 1 
6856 263 1635 77 38 3 4 4 1 -1 25 18 1 1 
6857 263 1635 77 38 3 5 4 1 -1 25 18 1 1 
6858 263 1635 77 38 6 2 4 2 112 25 18 1 1 
6859 263 1635 77 38 6 3 4 2 112 25 18 1 1 
6860 30 1636 155 34 5 16 1 1 27 20 9 1 1 
6861 30 1636 155 34 5 17 1 1 27 20 9 1 1 
6862 144 1637 152 15 6 2 1 1 14 55 45 1 1 
6863 144 1637 152 15 6 3 1 1 14 55 45 1 1 
6864 144 1637 152 15 6 4 1 1 14 55 45 1 1 
6865 144 1637 152 15 6 5 1 1 14 55 45 1 1 
6874 198 1640 13 38 4 10 2 1 41 50 38 1 1 
6875 198 1640 13 38 4 11 2 1 41 50 38 1 1 
6876 198 1640 13 38 6 10 2 1 32 50 38 1 1 
6877 198 1640 13 38 6 11 2 1 32 50 38 1 1 
6882 432 1642 77 38 4 4 4 1 -1 25 20 1 1 
6883 432 1642 77 38 4 5 4 1 -1 25 20 1 1 
6884 432 1642 77 38 6 2 4 2 -1 25 20 1 1 
6885 432 1642 77 38 6 3 4 2 -1 25 20 1 1 
6886 171 1643 179 18 2 14 4 1 118 45 40 1 1 
6887 171 1643 179 18 2 15 4 1 118 45 40 1 1 
6888 171 1643 179 18 2 16 4 1 124 45 40 1 1 
6889 171 1643 179 18 2 17 4 1 124 45 40 1 1 
6890 156 1644 40 13 2 14 2 1 32 50 24 2 1 
6891 156 1644 40 13 2 15 2 1 32 50 24 2 1 
6892 288 1645 81 33 3 2 4 1 -1 31 44 1 1 
6893 288 1645 81 33 3 3 4 1 -1 31 44 1 1 
6894 288 1645 81 33 3 4 4 1 -1 31 44 1 1 
6895 288 1645 81 33 3 5 4 1 -1 31 44 1 1 
6900 115 1647 77 38 6 14 4 2 112 25 42 1 1 
6901 115 1647 77 38 6 15 4 2 112 25 42 1 1 
6902 115 1647 77 38 6 16 4 2 112 25 42 1 1 
6903 115 1647 77 38 6 17 4 2 112 25 42 1 1 
6904 73 1648 182 18 6 14 4 1 117 55 39 1 1 
6905 73 1648 182 18 6 15 4 1 117 55 39 1 1 
6906 73 1648 182 18 6 16 4 1 117 55 39 1 1 
6907 73 1648 182 18 6 17 4 1 117 55 39 1 1 
6908 241 1649 80 12 3 2 5 1 87 45 65 1 1 
6909 241 1649 80 12 3 3 5 1 87 45 65 1 1 
6910 241 1649 80 12 3 4 5 1 144 45 65 1 1 
6911 4 1650 69 24 4 7 17 1 235 50 62 1 1 
6912 4 1650 69 24 4 7 17 1 236 50 62 1 1 
6913 4 1650 69 24 4 9 17 1 235 50 62 1 1 
6914 4 1650 69 24 5 7 17 1 235 50 62 1 1 
6915 4 1650 69 24 5 7 17 1 236 50 62 1 1 
6916 4 1650 69 24 5 9 17 1 235 50 62 1 1 
6917 253 1651 167 29 3 2 5 3 65 60 59 1 1 
6918 253 1651 167 29 3 3 5 3 65 60 59 1 1 
6919 253 1651 167 29 3 4 5 3 65 60 59 1 1 
6920 253 1651 167 29 3 5 5 3 65 60 59 1 1 
6921 253 1651 167 29 6 8 5 3 65 60 59 1 1 
6922 253 1651 167 29 6 7 5 3 65 60 59 1 1 
6923 490 1652 18 33 3 2 4 1 114 22 23 2 1 
6924 490 1652 18 33 3 3 4 1 114 22 23 2 1 
6925 490 1652 18 33 3 4 4 1 114 22 23 2 1 
6926 490 1652 18 33 3 5 4 1 114 22 23 2 1 
6927 42 1653 19 38 2 16 2 1 -1 60 34 1 1 
6928 42 1653 19 38 2 17 2 1 -1 60 34 1 1 
6929 42 1653 19 38 4 16 2 1 50 60 34 1 1 
6930 42 1653 19 38 4 17 2 1 50 60 34 1 1 
6931 42 1653 19 38 6 16 2 1 -1 60 34 1 1 
6932 42 1653 19 38 6 17 2 1 -1 60 34 1 1 
6933 65 1654 167 29 2 8 5 1 90 15 14 1 1 
6934 65 1654 167 29 2 9 5 1 90 15 14 1 1 
6935 65 1654 167 29 2 10 5 1 86 15 14 1 1 
6936 65 1654 167 29 3 2 5 1 142 15 14 1 1 
6937 65 1654 167 29 3 3 5 1 147 15 14 1 1 
6938 65 1654 167 29 3 4 5 1 87 15 14 1 1 
6939 65 1654 167 29 3 9 5 1 85 15 14 1 1 
6940 65 1654 167 29 3 10 5 1 85 15 14 1 1 
6941 65 1654 167 29 3 11 5 1 61 15 14 1 1 
6942 65 1654 167 29 3 1 5 1 91 15 14 1 1 
6943 65 1654 167 29 5 8 5 1 97 15 14 1 1 
6944 65 1654 167 29 5 9 5 1 97 15 14 1 1 
6945 65 1654 167 29 5 10 5 1 95 15 14 1 1 
6946 65 1654 167 29 5 11 5 1 90 15 14 1 1 
6947 65 1654 167 29 6 8 5 1 97 15 14 1 1 
6948 65 1654 167 29 6 9 5 1 95 15 14 1 1 
6949 65 1654 167 29 6 10 5 1 103 15 14 1 1 
6950 65 1654 167 29 6 11 5 1 67 15 14 1 1 
6951 183 1655 18 33 3 2 4 1 -1 25 26 1 1 
6952 183 1655 18 33 3 3 4 1 -1 25 26 1 1 
6953 183 1655 18 33 3 4 4 1 -1 25 26 1 1 
6954 183 1655 18 33 3 5 4 1 -1 25 26 1 1 
6955 183 1655 18 33 6 2 4 1 149 25 26 1 1 
6956 183 1655 18 33 6 3 4 1 149 25 26 1 1 
6957 183 1655 18 33 6 4 4 1 149 25 26 1 1 
6958 183 1655 18 33 6 5 4 1 149 25 26 1 1 
6959 332 1656 105 18 6 14 5 3 65 40 29 1 1 
6960 332 1656 105 18 6 15 5 3 65 40 29 1 1 
6961 332 1656 105 18 6 16 5 3 65 40 29 1 1 
6962 332 1656 105 18 6 17 5 3 65 40 29 1 1 
6969 132 1659 157 32 3 8 1 2 5 10 8 2 1 
6970 132 1659 157 32 3 11 1 2 5 10 8 2 1 
6971 206 1660 41 13 6 2 2 1 42 48 42 1 1 
6972 206 1660 41 13 6 3 2 1 42 48 42 1 1 
6973 189 1661 161 16 5 11 5 1 66 40 37 1 1 
6974 189 1661 161 16 5 12 5 1 59 40 37 1 1 
6975 189 1661 161 16 6 8 5 1 66 40 37 1 1 
6976 189 1661 161 16 6 7 5 1 59 40 37 1 1 
6977 491 1662 26 20 3 13 5 1 63 60 49 1 1 
6978 491 1662 26 20 3 14 5 1 63 60 49 1 1 
6979 156 1663 40 13 5 16 2 1 45 50 30 1 1 
6980 156 1663 40 13 5 17 2 1 45 50 30 1 1 
6985 77 1665 58 18 2 2 4 1 -1 40 37 1 1 
6986 77 1665 58 18 2 3 4 1 -1 40 37 1 1 
6987 77 1665 58 18 2 4 4 1 -1 40 37 1 1 
6988 77 1665 58 18 2 5 4 1 -1 40 37 1 1 
6989 164 1666 120 41 2 2 17 1 235 40 23 1 1 
6990 164 1666 120 41 2 3 17 1 235 40 23 1 1 
6991 164 1666 120 41 2 4 17 1 235 40 23 1 1 
6992 164 1666 120 41 2 5 17 1 235 40 23 1 1 
6993 156 1667 40 13 3 14 2 1 41 50 34 1 1 
6994 156 1667 40 13 3 15 2 1 41 50 34 1 1 
6995 156 1667 40 13 6 16 2 1 42 50 34 1 1 
6996 156 1667 40 13 6 17 2 1 42 50 34 1 1 
6997 359 1668 53 25 2 4 2 1 47 55 56 1 1 
6998 359 1668 53 25 2 5 2 1 47 55 56 1 1 
6999 226 1669 133 34 6 8 1 1 2 45 10 1 1 
7000 226 1669 133 34 6 9 1 1 2 45 10 1 1 
7001 226 1669 133 34 6 10 1 1 1 45 10 1 1 
7002 226 1669 133 34 6 11 1 1 1 45 10 1 1 
7007 492 1671 53 25 3 14 5 1 96 30 22 1 1 
7008 492 1671 53 25 3 15 5 1 96 30 22 1 1 
7009 492 1671 53 25 3 16 5 1 96 30 22 1 1 
7010 492 1671 53 25 5 14 5 1 91 30 22 1 1 
7011 492 1671 53 25 5 15 5 1 91 30 22 1 1 
7012 492 1671 53 25 5 16 5 1 91 30 22 1 1 
7013 389 1672 4 27 3 2 4 1 -1 50 48 1 1 
7014 389 1672 4 27 3 3 4 1 -1 50 48 1 1 
7015 389 1672 4 27 3 4 4 1 119 50 48 1 1 
7016 389 1672 4 27 3 5 4 1 119 50 48 1 1 
7021 206 1674 41 13 6 4 2 1 42 48 22 1 1 
7022 206 1674 41 13 6 5 2 1 42 48 22 1 1 
7023 131 1675 12 13 4 4 2 1 47 45 32 1 1 
7024 131 1675 12 13 4 5 2 1 47 45 32 1 1 
7025 131 1675 12 13 6 4 2 1 45 45 32 1 1 
7026 131 1675 12 13 6 5 2 1 45 45 32 1 1 
7031 25 1677 78 21 2 14 5 1 60 10 12 1 1 
7032 25 1677 78 21 2 15 5 1 148 10 12 1 1 
7033 25 1677 78 21 2 16 5 1 148 10 12 1 1 
7034 25 1677 78 21 2 17 5 1 148 10 12 1 1 
7035 157 1678 154 34 3 4 1 1 19 50 28 1 1 
7036 157 1678 154 34 3 5 1 1 19 50 28 1 1 
7037 157 1678 154 34 5 4 1 1 22 50 28 1 1 
7038 157 1678 154 34 5 5 1 1 20 50 28 1 1 
7039 5 1679 76 43 3 10 1 1 17 25 14 1 1 
7040 5 1679 76 43 3 11 1 1 16 25 14 1 1 
7041 21 1680 13 38 2 10 2 1 44 60 54 1 1 
7042 21 1680 13 38 2 11 2 1 44 60 54 1 1 
7043 21 1680 13 38 4 10 2 1 43 60 54 1 1 
7044 21 1680 13 38 4 11 2 1 43 60 54 1 1 
7045 21 1680 13 38 6 10 2 1 43 60 54 1 1 
7046 21 1680 13 38 6 11 2 1 43 60 54 1 1 
7047 109 1681 41 13 4 16 2 1 49 48 24 1 1 
7048 109 1681 41 13 4 17 2 1 49 48 24 1 1 
7058 220 1684 43 27 6 8 4 1 122 60 64 1 1 
7059 220 1684 43 27 6 9 4 1 122 60 64 1 1 
7060 220 1684 43 27 6 10 4 1 118 60 64 1 1 
7061 220 1684 43 27 6 11 4 1 118 60 64 1 1 
7066 493 1686 83 17 5 13 5 1 59 40 43 2 1 
7067 493 1686 83 17 5 14 5 1 85 40 43 2 1 
7068 227 1687 137 18 2 10 4 1 124 40 13 1 1 
7069 227 1687 137 18 2 11 4 1 124 40 13 1 1 
7070 227 1687 137 18 6 10 4 1 113 40 13 1 1 
7071 227 1687 137 18 6 11 4 1 113 40 13 1 1 
7076 167 1689 142 14 2 15 17 1 238 50 13 1 1 
7077 167 1689 142 14 2 16 17 1 238 50 13 1 1 
7078 167 1689 142 14 2 17 17 1 239 50 13 1 1 
7079 167 1689 142 14 2 17 17 1 240 50 13 1 1 
7080 34 1690 12 13 3 4 2 1 51 40 24 1 1 
7081 34 1690 12 13 3 5 2 1 51 40 24 1 1 
7082 34 1690 12 13 5 4 2 1 55 40 24 1 1 
7083 34 1690 12 13 5 5 2 1 55 40 24 1 1 
7084 171 1691 179 18 6 14 4 1 118 45 41 1 1 
7085 171 1691 179 18 6 15 4 1 118 45 41 1 1 
7086 171 1691 179 18 6 16 4 1 115 45 41 1 1 
7087 171 1691 179 18 6 17 4 1 115 45 41 1 1 
7088 239 1692 74 40 2 14 2 1 -1 60 57 1 1 
7089 239 1692 74 40 2 15 2 1 -1 60 57 1 1 
7090 239 1692 74 40 2 16 2 1 -1 60 57 1 1 
7091 239 1692 74 40 2 17 2 1 -1 60 57 1 1 
7092 102 1693 40 13 4 14 2 1 41 50 51 1 1 
7093 102 1693 40 13 4 15 2 1 41 50 51 1 1 
7094 102 1693 40 13 6 14 2 1 47 50 51 1 1 
7095 102 1693 40 13 6 15 2 1 47 50 51 1 1 
7096 494 1694 83 17 2 13 5 1 61 40 31 1 1 
7097 494 1694 83 17 2 14 5 1 85 40 31 1 1 
7098 494 1694 83 17 2 15 5 1 66 40 31 1 1 
7099 494 1694 83 17 2 16 5 1 66 40 31 1 1 
7106 41 1697 40 13 2 14 2 1 -1 60 44 1 1 
7107 41 1697 40 13 2 15 2 1 -1 60 44 1 1 
7108 41 1697 40 13 5 14 2 1 -1 60 44 1 1 
7109 41 1697 40 13 5 15 2 1 -1 60 44 1 1 
7110 191 1698 161 16 4 2 5 1 85 40 21 1 1 
7111 191 1698 161 16 4 3 5 1 85 40 21 1 1 
7112 191 1698 161 16 4 4 5 1 85 40 21 1 1 
7113 191 1698 161 16 5 2 5 1 85 40 21 1 1 
7114 191 1698 161 16 5 3 5 1 85 40 21 1 1 
7115 275 1699 18 33 3 14 4 1 118 40 23 1 1 
7116 275 1699 18 33 3 15 4 1 118 40 23 1 1 
7117 275 1699 18 33 3 16 4 1 118 40 23 1 1 
7118 275 1699 18 33 3 17 4 1 118 40 23 1 1 
7119 275 1699 18 33 4 14 4 1 115 40 23 1 1 
7120 275 1699 18 33 4 15 4 1 115 40 23 1 1 
7121 275 1699 18 33 4 16 4 1 123 40 23 1 1 
7122 275 1699 18 33 4 17 4 1 123 40 23 1 1 
7123 279 1700 43 27 3 2 4 1 111 50 46 2 1 
7124 279 1700 43 27 3 3 4 1 111 50 46 2 1 
7125 279 1700 43 27 3 4 4 1 111 50 46 2 1 
7126 279 1700 43 27 3 5 4 1 111 50 46 2 1 
7127 277 1701 133 34 5 8 1 2 5 49 49 1 1 
7128 277 1701 133 34 5 9 1 2 5 49 49 1 1 
7129 277 1701 133 34 5 10 1 2 5 49 49 1 1 
7130 277 1701 133 34 5 11 1 2 5 49 49 1 1 
7131 68 1702 88 31 2 6 17 1 252 18 14 1 1 
7134 496 1704 41 13 2 4 2 1 30 48 16 2 1 
7135 496 1704 41 13 2 5 2 1 30 48 16 2 1 
7142 20 1707 8 8 4 4 2 1 43 60 68 1 1 
7143 20 1707 8 8 4 5 2 1 43 60 68 1 1 
7144 20 1707 8 8 6 4 2 1 43 60 68 1 1 
7145 20 1707 8 8 6 5 2 1 43 60 68 1 1 
7146 34 1708 12 13 2 2 2 1 52 60 47 1 1 
7147 34 1708 12 13 2 3 2 1 52 60 47 1 1 
7148 34 1708 12 13 2 4 2 1 44 60 47 1 1 
7149 34 1708 12 13 2 5 2 1 44 60 47 1 1 
7160 499 1712 189 40 5 8 2 2 4 40 39 1 1 
7161 499 1712 189 40 5 9 2 2 4 40 39 1 1 
7162 499 1712 189 40 5 10 2 2 128 40 39 1 1 
7163 499 1712 189 40 5 11 2 2 128 40 39 1 1 
7166 500 1714 188 44 3 4 18 1 265 25 15 1 1 
7167 500 1714 188 44 3 5 18 1 265 25 15 1 1 
7168 500 1714 188 44 5 4 18 1 265 25 15 1 1 
7169 500 1714 188 44 5 5 18 1 265 25 15 1 1 
7175 109 1717 41 13 2 14 2 2 4 24 32 2 1 
7176 109 1717 41 13 2 15 2 2 4 24 32 2 1 
7187 34 1722 12 13 4 14 2 1 42 50 39 1 1 
7188 34 1722 12 13 4 15 2 1 42 50 39 1 1 
7189 34 1722 12 13 6 14 2 1 49 50 39 1 1 
7190 34 1722 12 13 6 15 2 1 49 50 39 1 1 
7191 500 1723 188 44 3 10 17 1 236 25 15 1 1 
7192 500 1723 188 44 3 11 17 1 236 25 15 1 1 
7193 229 1724 83 17 3 8 4 3 109 20 15 1 1 
7194 229 1724 83 17 3 9 4 3 109 20 15 1 1 
7195 229 1724 83 17 3 10 4 3 109 20 15 1 1 
7196 229 1724 83 17 3 11 4 3 109 20 15 1 1 
7199 34 1726 12 13 3 2 2 1 31 50 46 1 1 
7200 34 1726 12 13 3 3 2 1 31 50 46 1 1 
7201 34 1726 12 13 5 2 2 1 39 50 46 1 1 
7202 34 1726 12 13 5 3 2 1 39 50 46 1 1 
7203 166 1727 167 29 2 10 5 1 97 10 3 1 1 
7204 166 1727 167 29 2 11 5 1 85 10 3 1 1 
7205 166 1727 167 29 3 8 5 1 67 10 3 1 1 
7206 166 1727 167 29 3 9 5 1 67 10 3 1 1 
7207 166 1727 167 29 3 10 5 1 67 10 3 1 1 
7208 166 1727 167 29 3 11 5 1 67 10 3 1 1 
7209 166 1727 167 29 3 12 5 1 67 10 3 1 1 
7210 166 1727 167 29 4 4 5 1 67 10 3 1 1 
7211 166 1727 167 29 4 5 5 1 67 10 3 1 1 
7212 166 1727 167 29 4 9 5 1 67 10 3 1 1 
7213 166 1727 167 29 4 10 5 1 67 10 3 1 1 
7214 166 1727 167 29 4 11 5 1 67 10 3 1 1 
7221 20 1730 8 8 3 4 1 1 23 60 49 1 1 
7222 20 1730 8 8 3 5 1 1 14 60 49 1 1 
7223 20 1730 8 8 5 4 1 1 23 60 49 1 1 
7224 20 1730 8 8 5 5 1 1 23 60 49 1 1 
7227 109 1732 41 13 3 16 2 1 32 48 13 2 1 
7228 109 1732 41 13 3 17 2 1 32 48 13 2 1 
7229 109 1732 41 13 5 16 2 1 30 48 13 2 1 
7230 109 1732 41 13 5 17 2 1 30 48 13 2 1 
7243 69 1736 79 40 3 14 2 1 30 50 16 3 1 
7244 69 1736 79 40 3 15 2 1 30 50 16 3 1 
7245 69 1736 79 40 3 16 2 1 30 50 16 3 1 
7246 69 1736 79 40 3 17 2 1 30 50 16 3 1 
7247 206 1737 41 13 3 4 2 1 31 48 3 2 1 
7248 206 1737 41 13 3 5 2 1 31 48 3 2 1 
7249 206 1737 41 13 5 4 2 1 30 48 3 2 1 
7250 206 1737 41 13 5 5 2 1 30 48 3 2 1 
7251 109 1738 41 13 3 16 2 1 38 48 4 2 1 
7252 109 1738 41 13 3 17 2 1 38 48 4 2 1 
7253 109 1738 41 13 6 14 2 1 31 48 4 2 1 
7254 109 1738 41 13 6 15 2 1 31 48 4 2 1 
7255 313 1739 60 40 2 8 2 2 4 40 61 1 1 
7256 313 1739 60 40 2 9 2 2 4 40 61 1 1 
7257 313 1739 60 40 5 8 2 2 33 40 61 1 1 
7258 313 1739 60 40 5 9 2 2 33 40 61 1 1 
7259 299 1740 154 34 5 8 1 2 34 50 35 1 1 
7260 299 1740 154 34 5 9 1 2 34 50 35 1 1 
7261 299 1740 154 34 5 10 1 2 34 50 35 1 1 
7262 299 1740 154 34 5 11 1 2 34 50 35 1 1 
7271 229 1743 83 17 6 2 4 3 109 40 35 1 1 
7272 229 1743 83 17 6 3 4 3 109 40 35 1 1 
7273 229 1743 83 17 6 4 4 3 109 40 35 1 1 
7274 229 1743 83 17 6 5 4 3 109 40 35 1 1 
7277 68 1745 88 31 5 8 17 1 252 12 10 1 1 
7278 68 1745 88 31 5 9 17 1 262 12 10 1 1 
7279 68 1745 88 31 5 10 17 1 262 12 10 1 1 
7280 206 1746 41 13 6 2 2 2 4 24 25 2 1 
7281 206 1746 41 13 6 3 2 2 4 24 25 2 1 
7290 263 1749 77 38 2 8 4 1 123 50 36 1 1 
7291 263 1749 77 38 2 9 4 1 123 50 36 1 1 
7292 263 1749 77 38 4 8 4 1 117 50 36 1 1 
7293 263 1749 77 38 4 9 4 1 117 50 36 1 1 
7294 263 1749 77 38 6 8 4 1 118 50 36 1 1 
7295 263 1749 77 38 6 9 4 1 118 50 36 1 1 
7298 69 1751 79 40 2 14 2 1 -1 60 29 1 1 
7299 69 1751 79 40 2 15 2 1 -1 60 29 1 1 
7300 69 1751 79 40 2 16 15 2 -1 60 29 1 1 
7301 69 1751 79 40 2 17 15 2 -1 60 29 1 1 
7310 36 1754 60 40 6 2 2 1 47 45 45 1 1 
7311 36 1754 60 40 6 3 2 1 47 45 45 1 1 
7312 36 1754 60 40 6 4 2 2 33 45 45 1 1 
7313 36 1754 60 40 6 5 2 2 33 45 45 1 1 
7318 34 1756 12 13 2 14 2 1 -1 60 33 1 1 
7319 34 1756 12 13 2 15 2 1 -1 60 33 1 1 
7320 34 1756 12 13 2 16 2 1 -1 60 33 1 1 
7321 34 1756 12 13 2 17 2 1 -1 60 33 1 1 
7322 500 1757 188 44 3 7 18 1 265 25 18 1 1 
7323 500 1757 188 44 3 9 18 1 265 25 18 1 1 
7324 436 1758 83 17 4 8 4 3 109 25 42 3 1 
7325 436 1758 83 17 4 9 4 3 109 25 42 3 1 
7330 8 1760 161 16 6 4 5 1 141 22 1 1 1 
7331 8 1760 161 16 6 5 5 1 95 22 1 1 1 
7332 505 1761 74 40 3 14 2 1 -1 40 24 1 1 
7333 505 1761 74 40 3 15 2 1 -1 40 24 1 1 
7334 505 1761 74 40 3 16 2 2 128 40 24 1 1 
7335 505 1761 74 40 3 17 2 2 128 40 24 1 1 
7344 229 1765 83 17 2 2 4 3 -1 40 36 1 1 
7345 229 1765 83 17 2 3 4 3 -1 40 36 1 1 
7346 229 1765 83 17 2 4 4 3 -1 40 36 1 1 
7347 229 1765 83 17 2 5 4 3 -1 40 36 1 1 
7348 229 1765 83 17 5 2 4 3 220 40 36 1 1 
7349 229 1765 83 17 5 3 4 3 220 40 36 1 1 
7350 229 1765 83 17 5 4 4 3 220 40 36 1 1 
7351 229 1765 83 17 5 5 4 3 220 40 36 1 1 
7352 499 1766 189 40 2 8 2 1 45 40 39 1 1 
7353 499 1766 189 40 2 9 2 1 45 40 39 1 1 
7354 499 1766 189 40 2 10 2 1 45 40 39 1 1 
7355 499 1766 189 40 2 11 2 1 45 40 39 1 1 
7356 109 1767 41 13 2 16 2 1 32 48 12 2 1 
7357 109 1767 41 13 2 17 2 1 32 48 12 2 1 
7364 69 1770 79 40 6 14 2 1 32 45 33 2 1 
7365 69 1770 79 40 6 15 2 1 32 45 33 2 1 
7366 69 1770 79 40 6 16 2 2 4 45 33 2 1 
7367 69 1770 79 40 6 17 2 2 4 45 33 2 1 
7368 20 1771 8 8 3 2 1 1 19 60 55 1 1 
7369 20 1771 8 8 3 3 1 1 19 60 55 1 1 
7370 20 1771 8 8 5 2 1 1 24 60 55 1 1 
7371 20 1771 8 8 5 3 1 1 24 60 55 1 1 
7372 20 1772 8 8 2 2 2 1 53 60 60 1 1 
7373 20 1772 8 8 2 3 2 1 53 60 60 1 1 
7374 20 1772 8 8 4 2 2 1 52 60 60 1 1 
7375 20 1772 8 8 4 3 2 1 52 60 60 1 1 
7376 20 1772 8 8 6 2 2 1 44 60 60 1 1 
7377 20 1772 8 8 6 3 2 1 44 60 60 1 1 
7382 8 1774 161 16 6 4 5 1 95 22 1 1 1 
7383 8 1774 161 16 6 5 5 1 97 22 1 1 1 
7388 506 1776 88 31 3 2 17 1 240 10 1 1 1 
7389 506 1776 88 31 3 3 17 1 243 10 1 1 1 
7390 506 1776 88 31 3 6 17 1 237 10 1 1 1 
7397 509 1780 142 14 2 15 17 1 239 50 1 1 1 
7398 509 1780 142 14 2 16 17 1 239 50 1 1 1 
7399 509 1780 142 14 2 17 17 1 241 50 1 1 1 
7400 509 1780 142 14 2 17 17 1 243 50 1 1 1 
7417 499 1784 189 40 3 8 15 2 -1 40 39 1 1 
7418 499 1784 189 40 3 9 15 2 -1 40 39 1 1 
7419 499 1784 189 40 3 10 15 2 -1 40 39 1 1 
7420 499 1784 189 40 3 11 15 2 -1 40 39 1 1 
7421 499 1784 189 40 6 8 15 2 -1 40 39 1 1 
7422 499 1784 189 40 6 9 15 2 -1 40 39 1 1 
7423 499 1784 189 40 6 10 15 2 -1 40 39 1 1 
7424 499 1784 189 40 6 11 15 2 -1 40 39 1 1 
7425 34 1785 12 13 3 4 2 1 53 110 79 1 1 
7426 34 1785 12 13 3 5 2 1 53 110 79 1 1 
7427 34 1785 12 13 5 4 2 1 53 110 79 1 1 
7428 34 1785 12 13 5 5 2 1 53 110 79 1 1 
7429 221 1786 53 25 4 8 4 1 118 50 58 1 1 
7430 221 1786 53 25 4 9 4 1 118 50 58 1 1 
7431 221 1786 53 25 6 8 4 1 119 50 58 1 1 
7432 221 1786 53 25 6 9 4 1 119 50 58 1 1 
7433 142 1787 74 40 2 14 2 1 -1 60 44 1 1 
7434 142 1787 74 40 2 15 2 1 -1 60 44 1 1 
7435 142 1787 74 40 4 14 2 1 -1 60 44 1 1 
7436 142 1787 74 40 4 15 2 1 -1 60 44 1 1 
7437 142 1787 74 40 6 14 2 1 -1 60 44 1 1 
7438 142 1787 74 40 6 15 2 1 -1 60 44 1 1 
7439 170 1788 60 40 2 4 2 1 52 60 28 1 1 
7440 170 1788 60 40 2 5 2 1 52 60 28 1 1 
7441 170 1788 60 40 4 4 2 1 44 60 28 1 1 
